datetime_beginning_utc,datetime_beginning_ept,nerc_region,mkt_region,zone,load_area,mw,is_verified
4/2/2026 1:00:00 PM,4/2/2026 9:00:00 AM,RFC,WEST,AEP,AEPOPT,8077.630,True
4/2/2026 2:00:00 PM,4/2/2026 10:00:00 AM,RFC,WEST,AEP,AEPAPT,3769.626,True
4/2/2026 2:00:00 PM,4/2/2026 10:00:00 AM,RFC,WEST,AEP,AEPIMP,3663.489,True
4/2/2026 2:00:00 PM,4/2/2026 10:00:00 AM,RFC,WEST,AEP,AEPKPT,554.444,True
4/2/2026 2:00:00 PM,4/2/2026 10:00:00 AM,RFC,WEST,AEP,AEPOPT,8096.615,True
4/2/2026 3:00:00 PM,4/2/2026 11:00:00 AM,RFC,WEST,AEP,AEPAPT,3852.720,True
4/2/2026 3:00:00 PM,4/2/2026 11:00:00 AM,RFC,WEST,AEP,AEPIMP,3564.675,True
4/2/2026 3:00:00 PM,4/2/2026 11:00:00 AM,RFC,WEST,AEP,AEPKPT,570.662,True
4/2/2026 3:00:00 PM,4/2/2026 11:00:00 AM,RFC,WEST,AEP,AEPOPT,8090.527,True
4/2/2026 4:00:00 PM,4/2/2026 12:00:00 PM,RFC,WEST,AEP,AEPAPT,3977.095,True
4/2/2026 4:00:00 PM,4/2/2026 12:00:00 PM,RFC,WEST,AEP,AEPIMP,3635.432,True
4/2/2026 4:00:00 PM,4/2/2026 12:00:00 PM,RFC,WEST,AEP,AEPKPT,602.758,True
4/2/2026 4:00:00 PM,4/2/2026 12:00:00 PM,RFC,WEST,AEP,AEPOPT,8196.225,True
4/2/2026 5:00:00 PM,4/2/2026 1:00:00 PM,RFC,WEST,AEP,AEPAPT,4129.926,True
4/2/2026 5:00:00 PM,4/2/2026 1:00:00 PM,RFC,WEST,AEP,AEPIMP,3602.566,True
4/2/2026 5:00:00 PM,4/2/2026 1:00:00 PM,RFC,WEST,AEP,AEPKPT,622.314,True
4/2/2026 5:00:00 PM,4/2/2026 1:00:00 PM,RFC,WEST,AEP,AEPOPT,8295.655,True
4/2/2026 6:00:00 PM,4/2/2026 2:00:00 PM,RFC,WEST,AEP,AEPAPT,4238.449,True
4/2/2026 6:00:00 PM,4/2/2026 2:00:00 PM,RFC,WEST,AEP,AEPIMP,3559.693,True
4/2/2026 6:00:00 PM,4/2/2026 2:00:00 PM,RFC,WEST,AEP,AEPKPT,635.917,True
4/2/2026 6:00:00 PM,4/2/2026 2:00:00 PM,RFC,WEST,AEP,AEPOPT,8375.084,True
4/2/2026 7:00:00 PM,4/2/2026 3:00:00 PM,RFC,WEST,AEP,AEPAPT,4305.580,True
4/2/2026 7:00:00 PM,4/2/2026 3:00:00 PM,RFC,WEST,AEP,AEPIMP,3479.389,True
4/2/2026 7:00:00 PM,4/2/2026 3:00:00 PM,RFC,WEST,AEP,AEPKPT,652.733,True
4/2/2026 7:00:00 PM,4/2/2026 3:00:00 PM,RFC,WEST,AEP,AEPOPT,8390.688,True
4/2/2026 8:00:00 PM,4/2/2026 4:00:00 PM,RFC,WEST,AEP,AEPAPT,4362.355,True
4/2/2026 8:00:00 PM,4/2/2026 4:00:00 PM,RFC,WEST,AEP,AEPIMP,3494.616,True
4/2/2026 8:00:00 PM,4/2/2026 4:00:00 PM,RFC,WEST,AEP,AEPKPT,656.437,True
4/2/2026 8:00:00 PM,4/2/2026 4:00:00 PM,RFC,WEST,AEP,AEPOPT,8335.085,True
4/2/2026 9:00:00 PM,4/2/2026 5:00:00 PM,RFC,WEST,AEP,AEPAPT,4407.412,True
4/2/2026 9:00:00 PM,4/2/2026 5:00:00 PM,RFC,WEST,AEP,AEPIMP,3453.262,True
4/2/2026 9:00:00 PM,4/2/2026 5:00:00 PM,RFC,WEST,AEP,AEPKPT,645.244,True
4/2/2026 9:00:00 PM,4/2/2026 5:00:00 PM,RFC,WEST,AEP,AEPOPT,8375.417,True
4/2/2026 10:00:00 PM,4/2/2026 6:00:00 PM,RFC,WEST,AEP,AEPAPT,4377.109,True
4/2/2026 10:00:00 PM,4/2/2026 6:00:00 PM,RFC,WEST,AEP,AEPIMP,3455.780,True
4/2/2026 10:00:00 PM,4/2/2026 6:00:00 PM,RFC,WEST,AEP,AEPKPT,635.088,True
4/2/2026 10:00:00 PM,4/2/2026 6:00:00 PM,RFC,WEST,AEP,AEPOPT,8279.386,True
4/2/2026 11:00:00 PM,4/2/2026 7:00:00 PM,RFC,WEST,AEP,AEPAPT,4338.252,True
4/2/2026 11:00:00 PM,4/2/2026 7:00:00 PM,RFC,WEST,AEP,AEPIMP,3406.199,True
4/2/2026 11:00:00 PM,4/2/2026 7:00:00 PM,RFC,WEST,AEP,AEPKPT,622.639,True
4/2/2026 11:00:00 PM,4/2/2026 7:00:00 PM,RFC,WEST,AEP,AEPOPT,8206.140,True
4/3/2026 12:00:00 AM,4/2/2026 8:00:00 PM,RFC,WEST,AEP,AEPAPT,4321.826,True
4/3/2026 12:00:00 AM,4/2/2026 8:00:00 PM,RFC,WEST,AEP,AEPIMP,3402.150,True
4/3/2026 12:00:00 AM,4/2/2026 8:00:00 PM,RFC,WEST,AEP,AEPKPT,626.395,True
4/3/2026 12:00:00 AM,4/2/2026 8:00:00 PM,RFC,WEST,AEP,AEPOPT,8270.569,True
4/3/2026 1:00:00 AM,4/2/2026 9:00:00 PM,RFC,WEST,AEP,AEPAPT,4126.040,True
4/3/2026 1:00:00 AM,4/2/2026 9:00:00 PM,RFC,WEST,AEP,AEPIMP,3298.539,True
4/3/2026 1:00:00 AM,4/2/2026 9:00:00 PM,RFC,WEST,AEP,AEPKPT,595.146,True
4/3/2026 1:00:00 AM,4/2/2026 9:00:00 PM,RFC,WEST,AEP,AEPOPT,8121.648,True
4/3/2026 2:00:00 AM,4/2/2026 10:00:00 PM,RFC,WEST,AEP,AEPAPT,3869.060,True
